onset	duration	sample	value
3356.758798	100	3356758.7981	136 
3358.638802	100	3358638.8019	131 
3358.8318	100	3358831.8003	132 
3358.832	1	3358832.0004	DIN1
3358.891798	100	3358891.798	135 
3359.098797	100	3359098.7974	136 
3361.291805	100	3361291.8051	131 
3361.484803	100	3361484.8034	134 
3361.485999	1	3361485.9992	DIN1
3361.544801	100	3361544.8011	135 
3361.708801	100	3361708.8014	136 
3363.945804	100	3363945.8039	131 
3364.138802	100	3364138.8023	132 
3364.139002	1	3364139.0024	DIN1
3364.1988	100	3364198.7999	135 
3365.439801	100	3365439.8011	136 
3366.508806	100	3366508.8055	666 
3369.509805	100	3369509.8051	131 
3369.701798	100	3369701.7977	132 
3369.701998	1	3369701.9977	DIN1
3369.762801	100	3369762.8012	135 
3370.279797	100	3370279.7969	136 
3372.162798	100	3372162.7982	131 
3372.355797	100	3372355.7965	133 
3372.355997	1	3372355.9966	DIN1
3372.415804	100	3372415.8043	135 
3372.9708	100	3372970.8002	136 
3374.815801	100	3374815.8013	131 
3375.0088	100	3375008.7997	132 
3375.009	1	3375008.9997	DIN1
3375.068797	100	3375068.7973	135 
3375.6508	100	3375650.7998	136 
3377.268805	100	3377268.8055	131 
3377.455799	100	3377455.7991	134 
3377.455999	1	3377455.9991	DIN1
3377.515797	100	3377515.7967	135 
3378.011801	100	3378011.8009	136 
3379.815804	100	3379815.8044	131 
3380.005805	100	3380005.8053	132 
3380.006005	1	3380006.0054	DIN1
3380.065803	100	3380065.803	135 
3380.531803	100	3380531.8033	136 
3382.265801	100	3382265.8011	131 
3382.452805	100	3382452.8047	132 
3382.453005	1	3382453.0048	DIN1
3382.512802	100	3382512.8024	135 
3382.9318	100	3382931.8003	136 
3384.713796	100	3384713.7963	131 
3384.899804	100	3384899.8041	132 
3384.900004	1	3384900.0042	DIN1
3384.959802	100	3384959.8018	135 
3385.2528	100	3385252.7996	136 
3387.160806	100	3387160.8058	131 
3387.347004	1	3387347.0036	DIN1
3387.347799	100	3387347.7993	132 
3387.407797	100	3387407.797	135 
3387.7328	100	3387732.8002	136 
3389.707805	100	3389707.8046	131 
3389.897806	100	3389897.8056	133 
3389.898006	1	3389898.0057	DIN1
3389.957803	100	3389957.8033	135 
3390.313796	100	3390313.7961	136 
3392.3578	100	3392357.8003	131 
3392.550003	1	3392550.0029	DIN1
3392.550799	100	3392550.7987	132 
3392.610796	100	3392610.7963	135 
3392.983798	100	3392983.7977	136 
3394.920802	100	3394920.8019	666 
3397.923803	100	3397923.8031	131 
3398.114004	1	3398114.0041	DIN1
3398.1148	100	3398114.7999	134 
3398.174798	100	3398174.7975	135 
3398.745796	100	3398745.7962	136 
3400.574805	100	3400574.8046	131 
3400.767803	100	3400767.803	133 
3400.768003	1	3400768.003	DIN1
3400.827801	100	3400827.8006	135 
3401.616803	100	3401616.8026	136 
3403.128804	100	3403128.804	131 
3403.317799	100	3403317.7992	134 
3403.317999	1	3403317.9993	DIN1
3403.377797	100	3403377.7969	135 
3404.216799	100	3404216.7985	136 
3405.6788	100	3405678.8003	131 
3405.867	1	3405866.9997	DIN1
3405.868801	100	3405868.8012	132 
3405.928799	100	3405928.7989	135 
3406.606798	100	3406606.7976	136 
3408.128797	100	3408128.797	131 
3408.313999	1	3408313.9991	DIN1
3408.315801	100	3408315.8006	132 
3408.375798	100	3408375.7983	135 
3408.606797	100	3408606.7969	136 
3410.675796	100	3410675.7959	131 
3410.864005	1	3410864.0054	DIN1
3410.865797	100	3410865.7969	132 
3410.925805	100	3410925.8046	135 
3411.157799	100	3411157.7989	136 
3413.125803	100	3413125.8027	131 
3413.312001	1	3413312.0006	DIN1
3413.312796	100	3413312.7963	132 
3413.372804	100	3413372.804	135 
3413.6378	100	3413637.7995	136 
3415.772801	100	3415772.801	131 
3415.965004	1	3415965.0037	DIN1
3415.965799	100	3415965.7994	132 
3416.025797	100	3416025.7971	135 
3416.187806	100	3416187.8058	136 
3418.3268	100	3418326.8005	131 
3418.515	1	3418514.9999	DIN1
3418.515806	100	3418515.8057	132 
3418.575803	100	3418575.8033	135 
3418.719798	100	3418719.7977	136 
3420.876797	100	3420876.7967	131 
3421.064996	1	3421064.9961	DIN1
3421.065802	100	3421065.8019	132 
3421.1258	100	3421125.7996	135 
3421.2898	100	3421289.7999	136 
3423.426803	100	3423426.803	131 
3423.615002	1	3423615.0024	DIN1
3423.616804	100	3423616.804	132 
3423.676802	100	3423676.8016	135 
3423.859802	100	3423859.802	136 
3426.076799	100	3426076.7987	131 
3426.269001	1	3426269.0013	DIN1
3426.269797	100	3426269.797	133 
3426.329805	100	3426329.8047	135 
3426.760802	100	3426760.8022	136 
3428.729802	100	3428729.8018	131 
3428.922004	1	3428922.0044	DIN1
3428.9228	100	3428922.8001	133 
3428.982798	100	3428982.7978	135 
3429.340802	100	3429340.8023	136 
3431.182796	100	3431182.7959	131 
3431.367998	1	3431367.998	DIN1
3431.3698	100	3431369.7995	132 
3431.429797	100	3431429.7972	135 
3431.891804	100	3431891.8043	136 
3433.8308	100	3433830.8001	131 
3434.021001	1	3434021.0011	DIN1
3434.022803	100	3434022.8026	132 
3434.0828	100	3434082.8003	135 
3434.311797	100	3434311.7972	136 
3436.283804	100	3436283.8042	131 
3436.468	1	3436468.0005	DIN1
3436.470798	100	3436470.7978	132 
3436.530806	100	3436530.8055	135 
3436.752802	100	3436752.8019	136 
3438.830803	100	3438830.8031	131 
3439.019003	1	3439019.0026	DIN1
3439.020804	100	3439020.8041	132 
3439.080802	100	3439080.8018	135 
3439.282802	100	3439282.8023	136 
3441.480799	100	3441480.7988	131 
3441.672006	1	3441672.0057	DIN1
3441.673797	100	3441673.7971	132 
3441.733805	100	3441733.8049	135 
3441.963798	100	3441963.7976	136 
3444.033802	100	3444033.8024	131 
3444.222002	1	3444222.0019	DIN1
3444.223803	100	3444223.8034	134 
3444.283801	100	3444283.8011	135 
3444.793796	100	3444793.7963	136 
3446.584805	100	3446584.8045	131 
3446.771998	1	3446771.9981	DIN1
3446.7738	100	3446773.7997	132 
3446.833797	100	3446833.7973	135 
3447.024804	100	3447024.8041	136 
3449.134801	100	3449134.8007	131 
3449.322004	1	3449322.0044	DIN1
3449.323796	100	3449323.7959	134 
3449.383804	100	3449383.8036	135 
3449.814801	100	3449814.8011	136 
3451.584797	100	3451584.7975	131 
3451.769004	1	3451769.0038	DIN1
3451.771801	100	3451771.8011	132 
3451.831799	100	3451831.7988	135 
3452.105796	100	3452105.7965	136 
3454.131796	100	3454131.7964	131 
3454.319	1	3454319	DIN1
3454.321797	100	3454321.7973	132 
3454.381805	100	3454381.8051	135 
3454.655803	100	3454655.8028	136 
3456.681803	100	3456681.8026	131 
3456.868996	1	3456868.9963	DIN1
3456.871804	100	3456871.8036	132 
3456.931801	100	3456931.8013	135 
3457.245801	100	3457245.8008	136 
3459.231799	100	3459231.7989	131 
3459.419003	1	3459419.0025	DIN1
3459.4218	100	3459421.7998	132 
3459.481798	100	3459481.7975	135 
3459.656802	100	3459656.8016	136 
3461.682801	100	3461682.8015	131 
3461.866002	1	3461866.0019	DIN1
3461.868799	100	3461868.7993	132 
3461.928797	100	3461928.7969	135 
3462.136802	100	3462136.8022	136 
3464.129801	100	3464129.8009	131 
3464.313001	1	3464313.0013	DIN1
3464.315799	100	3464315.7987	132 
3464.375796	100	3464375.7963	135 
3464.566803	100	3464566.8031	136 
3466.775803	100	3466775.8034	137 
3471.554	63.924	3471554	boundary
3476.65543	100	3476655.43	130 
3476.658427	100	3476658.4274	131 
3476.663436	100	3476663.4364	132 
3476.666434	100	3476666.4338	135 
3476.683005	1	3476683.0051	DIN1
3477.170434	100	3477170.4343	136 
3478.966431	100	3478966.4314	131 
3479.149432	100	3479149.4318	132 
3479.156005	1	3479156.0052	DIN1
3479.209429	100	3479209.4295	135 
3479.38043	100	3479380.4304	136 
3481.609437	100	3481609.4366	131 
3481.802435	100	3481802.4349	132 
3481.808998	1	3481808.9983	DIN1
3481.862433	100	3481862.4326	135 
3482.051428	100	3482051.4277	136 
3484.16243	100	3484162.4302	131 
3484.352431	100	3484352.4311	132 
3484.36	1	3484360.0003	DIN1
3484.412429	100	3484412.4288	135 
3484.572436	100	3484572.436	136 
3486.812436	100	3486812.4359	131 
3487.005434	100	3487005.4343	132 
3487.013003	1	3487013.0034	DIN1
3487.065432	100	3487065.4319	135 
3487.222432	100	3487222.4317	136 
3489.466435	100	3489466.4348	131 
3489.658427	100	3489658.4273	132 
3489.665996	1	3489665.9965	DIN1
3489.718435	100	3489718.435	135 
3489.852431	100	3489852.4315	136 
3492.119428	100	3492119.4278	131 
3492.312436	100	3492312.4363	132 
3492.319	1	3492318.9996	DIN1
3492.372434	100	3492372.4339	135 
3492.513431	100	3492513.4309	136 
3494.672431	100	3494672.4315	131 
3494.862432	100	3494862.4325	134 
3494.869006	1	3494869.0059	DIN1
3494.92243	100	3494922.4301	135 
3495.413435	100	3495413.4353	136 
3497.323433	100	3497323.433	131 
3497.515436	100	3497515.4356	133 
3497.523005	1	3497523.0048	DIN1
3497.575433	100	3497575.4333	135 
3498.154428	100	3498154.4283	136 
3499.786435	100	3499786.4351	666 
3502.788431	100	3502788.4305	131 
3502.97643	100	3502976.4299	132 
3502.983003	1	3502983.0033	DIN1
3503.036428	100	3503036.4276	135 
3503.434434	100	3503434.4339	136 
3505.336435	100	3505336.4352	131 
3505.526436	100	3505526.4362	132 
3505.533	1	3505532.9995	DIN1
3505.586434	100	3505586.4339	135 
3505.765431	100	3505765.4311	136 
3507.886431	100	3507886.4314	131 
3508.076432	100	3508076.4324	132 
3508.083006	1	3508083.0058	DIN1
3508.13643	100	3508136.4301	135 
3508.285434	100	3508285.4335	136 
3510.537433	100	3510537.433	131 
3510.729436	100	3510729.4355	133 
3510.737005	1	3510737.0047	DIN1
3510.789433	100	3510789.4332	135 
3511.10643	100	3511106.4301	136 
3513.190436	100	3513190.4361	131 
3513.383434	100	3513383.4344	132 
3513.389002	1	3513389.002	DIN1
3513.443432	100	3513443.4321	135 
3513.607432	100	3513607.4324	136 
3515.64343	100	3515643.4302	131 
3515.830434	100	3515830.4338	134 
3515.836997	1	3515836.9972	DIN1
3515.890431	100	3515890.4315	135 
3516.357428	100	3516357.4275	136 
3518.09043	100	3518090.4296	131 
3518.277433	100	3518277.4332	132 
3518.283001	1	3518283.0008	DIN1
3518.337431	100	3518337.4309	135 
3518.567434	100	3518567.4337	136 
3520.637428	100	3520637.4285	131 
3520.827429	100	3520827.4294	132 
3520.834003	1	3520834.0028	DIN1
3520.887437	100	3520887.4372	135 
3521.108428	100	3521108.4277	136 
3523.287434	100	3523287.4342	131 
3523.480433	100	3523480.4326	132 
3523.486996	1	3523486.9959	DIN1
3523.54043	100	3523540.4302	135 
3523.748436	100	3523748.4355	136 
3525.950435	100	3525950.4353	666 
3528.952431	100	3528952.4306	131 
3529.147431	100	3529147.4306	132 
3529.154004	1	3529154.004	DIN1
3529.207428	100	3529207.4282	135 
3529.419437	100	3529419.4368	136 
3531.408432	100	3531408.4322	131 
3531.59443	100	3531594.43	133 
3531.601003	1	3531601.0034	DIN1
3531.654428	100	3531654.4276	135 
3532.089428	100	3532089.4283	136 
3533.955431	100	3533955.4311	131 
3534.145432	100	3534145.432	132 
3534.151	1	3534150.9996	DIN1
3534.20543	100	3534205.4297	135 
3534.550429	100	3534550.4288	136 
3536.405428	100	3536405.4278	131 
3536.592431	100	3536592.4314	132 
3536.597999	1	3536597.999	DIN1
3536.652429	100	3536652.4291	135 
3536.88043	100	3536880.4303	136 
3538.852437	100	3538852.4373	131 
3539.039431	100	3539039.4308	132 
3539.044998	1	3539044.9984	DIN1
3539.099429	100	3539099.4285	135 
3539.321435	100	3539321.4349	136 
3541.499436	100	3541499.4356	131 
3541.692434	100	3541692.434	134 
3541.698002	1	3541698.0015	DIN1
3541.752432	100	3541752.4316	135 
3542.152429	100	3542152.4294	136 
3543.95243	100	3543952.4297	131 
3544.139433	100	3544139.4334	132 
3544.145001	1	3544145.0009	DIN1
3544.199431	100	3544199.431	135 
3544.432431	100	3544432.4312	136 
3546.500434	100	3546500.4344	131 
3546.68943	100	3546689.4296	132 
3546.694997	1	3546694.9972	DIN1
3546.749437	100	3546749.4373	135 
3546.913428	100	3546913.4276	136 
3548.950431	100	3548950.4312	131 
3549.136429	100	3549136.429	132 
3549.141997	1	3549141.9966	DIN1
3549.196437	100	3549196.4367	135 
3549.363434	100	3549363.4344	136 
3551.49743	100	3551497.4301	131 
3551.687431	100	3551687.431	134 
3551.692999	1	3551692.9986	DIN1
3551.747429	100	3551747.4287	135 
3552.294428	100	3552294.4283	136 
3553.957435	100	3553957.4348	666 
3556.95943	100	3556959.4302	131 
3557.148435	100	3557148.4354	132 
3557.152997	1	3557152.9972	DIN1
3557.208433	100	3557208.4331	135 
3557.514436	100	3557514.4362	136 
3559.408431	100	3559408.4312	131 
3559.595435	100	3559595.4348	133 
3559.601002	1	3559601.0024	DIN1
3559.655432	100	3559655.4325	135 
3560.10543	100	3560105.43	136 
3561.855431	100	3561855.4306	131 
3562.042434	100	3562042.4342	132 
3562.046996	1	3562046.996	DIN1
3562.102432	100	3562102.4319	135 
3562.27643	100	3562276.4301	136 
3564.30243	100	3564302.43	131 
3564.489434	100	3564489.4336	132 
3564.494005	1	3564494.0054	DIN1
3564.549431	100	3564549.4313	135 
3564.786435	100	3564786.4346	136 
3566.959436	100	3566959.4363	666 
3569.961432	100	3569961.4317	131 
3570.156432	100	3570156.4316	134 
3570.161003	1	3570161.0034	DIN1
3570.216429	100	3570216.4293	135 
3570.737428	100	3570737.4283	136 
3572.517433	100	3572517.4327	131 
3572.706428	100	3572706.4279	132 
3572.711	1	3572710.9997	DIN1
3572.766436	100	3572766.4356	135 
3573.167429	100	3573167.4292	136 
3575.167428	100	3575167.4284	131 
3575.359431	100	3575359.431	132 
3575.364003	1	3575364.0028	DIN1
3575.419429	100	3575419.4286	135 
3575.658434	100	3575658.4336	136 
3577.620433	100	3577620.4326	131 
3577.807436	100	3577807.4362	133 
3577.811998	1	3577811.998	DIN1
3577.867434	100	3577867.4339	135 
3578.20843	100	3578208.4298	136 
3580.167431	100	3580167.4315	131 
3580.357432	100	3580357.4324	133 
3580.362004	1	3580362.0042	DIN1
3580.41743	100	3580417.4301	135 
3580.798428	100	3580798.4278	136 
3582.817437	100	3582817.4372	131 
3583.010436	100	3583010.4356	132 
3583.014002	1	3583014.0015	DIN1
3583.070433	100	3583070.4332	135 
3583.579433	100	3583579.4327	136 
3585.270431	100	3585270.4313	131 
3585.457435	100	3585457.435	132 
3585.461997	1	3585461.9967	DIN1
3585.517433	100	3585517.4326	135 
3585.819433	100	3585819.4326	136 
3587.718437	100	3587718.4366	131 
3587.904434	100	3587904.4344	132 
3587.908996	1	3587908.9961	DIN1
3587.964432	100	3587964.432	135 
3588.199434	100	3588199.4338	136 
3590.265435	100	3590265.4354	131 
3590.454431	100	3590454.4306	134 
3590.459002	1	3590459.0024	DIN1
3590.514428	100	3590514.4282	135 
3591.019435	100	3591019.4346	136 
3592.915431	100	3592915.4311	131 
3593.108429	100	3593108.4295	132 
3593.112005	1	3593112.0055	DIN1
3593.168437	100	3593168.4372	135 
3593.540433	100	3593540.4328	136 
3595.468435	100	3595468.4348	131 
3595.658436	100	3595658.4357	134 
3595.662002	1	3595662.0017	DIN1
3595.718433	100	3595718.4334	135 
3596.350436	100	3596350.4356	136 
3598.11843	100	3598118.4305	131 
3598.311429	100	3598311.4288	132 
3598.315005	1	3598315.0048	DIN1
3598.371437	100	3598371.4365	135 
3598.621435	100	3598621.4352	136 
3600.671434	100	3600671.4341	131 
3600.861435	100	3600861.4351	132 
3600.865001	1	3600865.0011	DIN1
3600.921433	100	3600921.4327	135 
3601.101436	100	3601101.4358	136 
3603.131429	100	3603131.4288	666 
3606.133434	100	3606133.4343	131 
3606.322429	100	3606322.4294	132 
3606.326005	1	3606326.0054	DIN1
3606.382437	100	3606382.4371	135 
3606.632436	100	3606632.4358	136 
3608.582435	100	3608582.4352	131 
3608.769429	100	3608769.4288	132 
3608.773005	1	3608773.0048	DIN1
3608.829437	100	3608829.4365	135 
3609.07343	100	3609073.4304	136 
3611.13043	100	3611130.4299	131 
3611.319435	100	3611319.4351	133 
3611.323997	1	3611323.9968	DIN1
3611.379433	100	3611379.4328	135 
3611.933433	100	3611933.433	136 
3613.789428	100	3613789.4277	666 
3616.792429	100	3616792.4289	131 
3616.986433	100	3616986.4331	132 
3616.989999	1	3616989.9991	DIN1
3617.046431	100	3617046.4308	135 
3617.444437	100	3617444.4371	136 
3619.247435	100	3619247.4347	131 
3619.434428	100	3619434.4283	132 
3619.436998	1	3619436.9985	DIN1
3619.494436	100	3619494.436	135 
3619.724429	100	3619724.4287	136 
3621.894433	100	3621894.4331	131 
3622.087431	100	3622087.4314	132 
3622.090002	1	3622090.0016	DIN1
3622.147429	100	3622147.4291	135 
3622.395436	100	3622395.4362	136 
3624.347437	100	3624347.4372	131 
3624.534431	100	3624534.4308	132 
3624.537001	1	3624537.001	DIN1
3624.594428	100	3624594.4285	135 
3624.875437	100	3624875.4368	136 
3626.794437	100	3626794.4366	131 
3626.98143	100	3626981.4302	134 
3626.984996	1	3626984.9962	DIN1
3627.041428	100	3627041.4279	135 
3627.565434	100	3627565.4343	136 
3629.241436	100	3629241.436	131 
3629.42843	100	3629428.4296	133 
3629.432006	1	3629432.0056	DIN1
3629.488437	100	3629488.4373	135 
3629.896431	100	3629896.4315	136 
3631.789431	100	3631789.4307	131 
3631.978436	100	3631978.4359	132 
3631.980996	1	3631980.996	DIN1
3632.038434	100	3632038.4336	135 
3632.366434	100	3632366.4342	136 
3634.339437	100	3634339.437	131 
3634.528432	100	3634528.4321	133 
3634.531998	1	3634531.9981	DIN1
3634.58843	100	3634588.4298	135 
3635.027434	100	3635027.4336	136 
3636.889433	100	3636889.4332	131 
3637.079434	100	3637079.4342	133 
3637.082004	1	3637082.0044	DIN1
3637.139432	100	3637139.4318	135 
3637.52743	100	3637527.4301	136 
3639.33943	100	3639339.43	131 
3639.526434	100	3639526.4336	132 
3639.529004	1	3639529.0038	DIN1
3639.586431	100	3639586.4312	135 
3640.098428	100	3640098.4281	136 
3641.986428	100	3641986.4283	131 
3642.179437	100	3642179.4367	132 
3642.181997	1	3642181.9968	DIN1
3642.239434	100	3642239.4343	135 
3642.448435	100	3642448.4354	136 
3644.639431	100	3644639.4314	131 
3644.83243	100	3644832.4297	132 
3644.835	1	3644834.9999	DIN1
3644.892427	100	3644892.4274	135 
3645.188433	100	3645188.4326	136 
3647.193431	100	3647193.4308	131 
3647.382436	100	3647382.436	134 
3647.384996	1	3647384.9962	DIN1
3647.442434	100	3647442.4337	135 
3647.949432	100	3647949.4315	136 
3649.743437	100	3649743.4371	131 
3649.932432	100	3649932.4322	132 
3649.935002	1	3649935.0025	DIN1
3649.993436	100	3649993.4357	135 
3650.449428	100	3650449.428	136 
3652.303431	100	3652303.4313	666 
3655.305437	100	3655305.4367	131 
3655.496433	100	3655496.4335	132 
3655.499004	1	3655499.0037	DIN1
3655.556431	100	3655556.4311	135 
3655.810433	100	3655810.433	136 
3657.857435	100	3657857.4345	131 
3658.047436	100	3658047.4355	134 
3658.049	1	3658048.9999	DIN1
3658.107433	100	3658107.4332	135 
3658.670436	100	3658670.4355	136 
3660.307431	100	3660307.4313	131 
3660.494435	100	3660494.4349	132 
3660.495999	1	3660495.9993	DIN1
3660.554433	100	3660554.4326	135 
3661.071428	100	3661071.4284	136 
3662.754431	100	3662754.4307	131 
3662.941434	100	3662941.4343	132 
3662.942999	1	3662942.9987	DIN1
3663.001432	100	3663001.432	135 
3663.211429	100	3663211.4288	136 
3665.401429	100	3665401.429	131 
3665.594427	100	3665594.4274	134 
3665.596002	1	3665596.0018	DIN1
3665.654435	100	3665654.4351	135 
3666.27143	100	3666271.4303	136 
3667.855429	100	3667855.429	131 
3668.041437	100	3668041.4368	132 
3668.043001	1	3668043.0012	DIN1
3668.101434	100	3668101.4345	135 
3668.462436	100	3668462.4363	136 
3670.402428	100	3670402.4278	131 
3670.591433	100	3670591.433	132 
3670.592997	1	3670592.9974	DIN1
3670.651431	100	3670651.4307	135 
3670.963429	100	3670963.4286	136 
3673.052434	100	3673052.4336	131 
3673.245432	100	3673245.4319	133 
3673.246996	1	3673246.9963	DIN1
3673.30543	100	3673305.4296	135 
3673.773431	100	3673773.4315	136 
3675.505428	100	3675505.4277	131 
3675.692431	100	3675692.4313	132 
3675.693	1	3675692.9999	DIN1
3675.752429	100	3675752.429	135 
3675.993436	100	3675993.4355	136 
3677.952437	100	3677952.4372	131 
3678.139431	100	3678139.4307	132 
3678.141005	1	3678141.0052	DIN1
3678.199428	100	3678199.4284	135 
3678.43443	100	3678434.4301	136 
3680.599435	100	3680599.4355	131 
3680.792434	100	3680792.4338	134 
3680.793998	1	3680793.9982	DIN1
3680.852432	100	3680852.4315	135 
3681.344432	100	3681344.4325	136 
3683.252429	100	3683252.4285	131 
3683.445437	100	3683445.437	132 
3683.447001	1	3683447.0013	DIN1
3683.505435	100	3683505.4346	135 
3683.91543	100	3683915.4304	136 
3685.706429	100	3685706.4285	131 
3685.892436	100	3685892.4364	132 
3685.894001	1	3685894.0007	DIN1
3685.952434	100	3685952.434	135 
3686.195432	100	3686195.4321	136 
3688.253427	100	3688253.4274	131 
3688.443428	100	3688443.4284	132 
3688.443997	1	3688443.997	DIN1
3688.503436	100	3688503.4361	135 
3688.746434	100	3688746.4342	136 
3690.803434	100	3690803.4337	131 
3690.993435	100	3690993.4346	132 
3690.994003	1	3690994.0032	DIN1
3691.053432	100	3691053.4323	135 
3691.376434	100	3691376.434	136 
3693.35343	100	3693353.4299	131 
3693.543431	100	3693543.4309	133 
3693.545005	1	3693545.0053	DIN1
3693.603429	100	3693603.4285	135 
3694.126429	100	3694126.4291	136 
3695.803437	100	3695803.4367	131 
3695.99043	100	3695990.4303	133 
3695.992005	1	3695992.0047	DIN1
3696.050428	100	3696050.4279	135 
3696.417435	100	3696417.4346	136 
3698.250436	100	3698250.4361	131 
3698.43743	100	3698437.4297	132 
3698.437998	1	3698437.9983	DIN1
3698.497427	100	3698497.4273	135 
3698.737428	100	3698737.428	136 
3700.807433	100	3700807.4329	666 
3703.809428	100	3703809.4283	131 
3704.001431	100	3704001.4309	133 
3704.003005	1	3704003.0053	DIN1
3704.061429	100	3704061.4285	135 
3704.608428	100	3704608.4282	136 
3706.462431	100	3706462.4314	131 
3706.654434	100	3706654.434	132 
3706.655003	1	3706655.0026	DIN1
3706.714432	100	3706714.4316	135 
3707.088429	100	3707088.4288	136 
3709.015435	100	3709015.4351	131 
3709.204999	1	3709204.9988	DIN1
3709.205436	100	3709205.436	132 
3709.265434	100	3709265.4337	135 
3709.608431	100	3709608.4312	136 
3711.565431	100	3711565.4313	131 
3711.755005	1	3711755.0051	DIN1
3711.755432	100	3711755.4323	132 
3711.81543	100	3711815.4299	135 
3712.059434	100	3712059.4338	136 
3714.115428	100	3714115.4275	131 
3714.305428	100	3714305.4285	134 
3714.305997	1	3714305.9971	DIN1
3714.365436	100	3714365.4362	135 
3714.849431	100	3714849.4308	136 
3716.665434	100	3716665.4338	131 
3716.855435	100	3716855.4348	132 
3716.856003	1	3716856.0034	DIN1
3716.915432	100	3716915.4324	135 
3717.160432	100	3717160.4321	136 
3719.315429	100	3719315.4295	131 
3719.508428	100	3719508.4278	132 
3719.508996	1	3719508.9964	DIN1
3719.568436	100	3719568.4355	135 
3719.880433	100	3719880.4335	136 
3721.969428	100	3721969.4284	131 
3722.161431	100	3722161.4309	132 
3722.162	1	3722161.9995	DIN1
3722.221429	100	3722221.4286	135 
3722.420432	100	3722420.4317	136 
3724.622431	100	3724622.4315	131 
3724.815003	1	3724815.0027	DIN1
3724.81543	100	3724815.4298	134 
3724.875427	100	3724875.4275	135 
3725.520435	100	3725520.435	136 
3727.085434	100	3727085.4336	666 
3730.086433	100	3730086.4332	131 
3730.275997	1	3730275.997	DIN1
3730.276434	100	3730276.4342	132 
3730.336432	100	3730336.4319	135 
3730.721433	100	3730721.4328	136 
3732.636429	100	3732636.4294	131 
3732.826003	1	3732826.0033	DIN1
3732.82643	100	3732826.4304	134 
3732.886428	100	3732886.4281	135 
3733.481436	100	3733481.4359	136 
3735.186436	100	3735186.4357	131 
3735.376437	100	3735376.4367	133 
3735.377005	1	3735377.0053	DIN1
3735.436434	100	3735436.4344	135 
3735.962432	100	3735962.4323	136 
3737.736432	100	3737736.432	131 
3737.926006	1	3737926.0058	DIN1
3737.926433	100	3737926.4329	132 
3737.986431	100	3737986.4306	135 
3738.273434	100	3738273.4337	136 
3740.387433	100	3740387.4335	131 
3740.578999	1	3740578.9988	DIN1
3740.579436	100	3740579.436	134 
3740.639434	100	3740639.4337	135 
3741.323437	100	3741323.4372	136 
3743.040437	100	3743040.4366	131 
3743.232998	1	3743232.9977	DIN1
3743.233435	100	3743233.4349	133 
3743.292437	100	3743292.4368	135 
3744.084436	100	3744084.4361	136 
3745.603428	100	3745603.4281	666 
3748.604428	100	3748604.4277	131 
3748.796003	1	3748796.0031	DIN1
3748.797436	100	3748797.4361	132 
3748.857434	100	3748857.4338	135 
3749.454433	100	3749454.4332	136 
3751.257431	100	3751257.4308	131 
3751.448996	1	3751448.9962	DIN1
3751.450429	100	3751450.4292	132 
3751.510437	100	3751510.4369	135 
3751.905436	100	3751905.4358	136 
3753.910434	100	3753910.4339	131 
3754.101999	1	3754101.9993	DIN1
3754.103432	100	3754103.4323	132 
3754.16343	100	3754163.43	135 
3754.41543	100	3754415.4302	136 
3756.363428	100	3756363.4281	131 
3756.548999	1	3756548.9987	DIN1
3756.550432	100	3756550.4317	132 
3756.610429	100	3756610.4294	135 
3756.916433	100	3756916.4325	136 
3758.811433	100	3758811.4333	131 
3758.995998	1	3758995.9981	DIN1
3758.997431	100	3758997.4311	132 
3759.057429	100	3759057.4288	135 
3759.267436	100	3759267.4357	136 
3761.358432	100	3761358.4322	131 
3761.546004	1	3761546.0044	DIN1
3761.547427	100	3761547.4273	132 
3761.607435	100	3761607.435	135 
3761.847436	100	3761847.4358	136 
3763.908428	100	3763908.4284	131 
3764.096996	1	3764096.9964	DIN1
3764.098429	100	3764098.4294	132 
3764.158437	100	3764158.4371	135 
3764.328432	100	3764328.4322	136 
3766.558434	100	3766558.4341	131 
3766.75	1	3766749.9995	DIN1
3766.751432	100	3766751.4325	132 
3766.81143	100	3766811.4302	135 
3766.998434	100	3766998.4338	136 
3769.111428	100	3769111.4277	131 
3769.300006	1	3769300.0058	DIN1
3769.301429	100	3769301.4287	134 
3769.361436	100	3769361.4364	135 
3769.86943	100	3769869.4301	136 
3771.561435	100	3771561.4346	131 
3771.748001	1	3771748.001	DIN1
3771.748428	100	3771748.4281	133 
3771.808436	100	3771808.4358	135 
3772.139434	100	3772139.4338	136 
3774.208433	100	3774208.4329	131 
3774.399998	1	3774399.9982	DIN1
3774.401431	100	3774401.4312	132 
3774.461429	100	3774461.4289	135 
3774.67043	100	3774670.43	136 
3776.862432	100	3776862.4318	131 
3777.053001	1	3777053.0014	DIN1
3777.054434	100	3777054.4343	132 
3777.114432	100	3777114.432	135 
3777.280434	100	3777280.4339	136 
3779.315436	100	3779315.436	131 
3779.500001	1	3779500.0008	DIN1
3779.50243	100	3779502.4295	132 
3779.562437	100	3779562.4372	135 
3779.760435	100	3779760.4346	136 
3781.762435	100	3781762.4354	131 
3781.947	1	3781947.0002	DIN1
3781.949429	100	3781949.4289	132 
3782.009437	100	3782009.4366	135 
3782.351428	100	3782351.4283	136 
3784.409434	100	3784409.4337	131 
3784.600999	1	3784600.999	DIN1
3784.602432	100	3784602.432	133 
3784.66243	100	3784662.4297	135 
