109 ,979.675347655924
105 ,982.0773462950308
108 ,982.2683531045038
DIN1,982.2749980154038
109 ,982.3283507674057
105 ,984.7303494065125
107 ,984.9213461577017
DIN1,984.9289968969822
109 ,984.9813538788874
105 ,987.3843482880909
106 ,987.5753550975639
DIN1,987.5810042383671
109 ,987.6353527604658
105 ,989.9363461135943
108 ,990.1253513245899
DIN1,990.1319962354899
109 ,990.1853489874918
105 ,992.5863518565018
106 ,992.7783544360716
DIN1,992.7840035768747
109 ,992.8383520989735
105 ,995.2403507380802
107 ,995.4313474892695
DIN1,995.4380024584532
109 ,995.4913552104551
105 ,997.7933543919642
108 ,997.9813537745792
DIN1,997.9879986854792
109 ,998.0413514374811
105 ,1000.4433500765879
106 ,1000.6353526561577
DIN1,1000.6410017969608
109 ,1000.6953503190596
105 ,1003.0963531880695
106 ,1003.2883557676394
DIN1,1003.2940049084425
109 ,1003.3483534305412
105 ,1005.6493467836697
106 ,1005.8383519946653
DIN1,1005.8440011354685
109 ,1005.8983496575672
105 ,1008.1993530689795
106 ,1008.3883482216913
DIN1,1008.3939973624945
109 ,1008.4483458845932
105 ,1010.6493498384077
106 ,1010.8353476225454
DIN1,1010.8409967633486
109 ,1010.8953553437311
105 ,1013.0973550676424
106 ,1013.2823470233996
DIN1,1013.2879961642027
109 ,1013.3423547445852
105 ,1015.7453491537888
107 ,1015.936345904978
DIN1,1015.942005104065
109 ,1015.9963536261637
105 ,1018.2983528076727
106 ,1018.4863521902878
DIN1,1018.4910055609942
109 ,1018.5463498531897
105 ,1020.7473538070042
107 ,1020.9333515911419
DIN1,1020.939000731945
109 ,1020.9933492540438
105 ,1023.2953484355528
106 ,1023.4833478181679
DIN1,1023.4880011888743
109 ,1023.5433555393536
105 ,1025.7453552632649
106 ,1025.930347219022
DIN1,1025.9359963598251
109 ,1025.9903549402077
105 ,1028.192354664119
108 ,1028.377346619876
DIN1,1028.383005818963
109 ,1028.4373543410618
105 ,1030.639354064973
106 ,1030.8243460207302
DIN1,1030.8300052198172
109 ,1030.884353741916
105 ,1033.087349235924
108 ,1033.272351249965
DIN1,1033.2770046206713
109 ,1033.3323489128668
105 ,1035.633352324279
106 ,1035.822347476991
DIN1,1035.8270008476973
109 ,1035.8823551981766
105 ,1038.0833490937073
106 ,1038.269346877845
DIN1,1038.2740002485514
109 ,1038.3293545990307
105 ,1040.7313532381374
107 ,1040.9223499893267
DIN1,1040.9279991301298
109 ,1040.9823476522286
105 ,1043.3843462913353
106 ,1043.5753531008083
DIN1,1043.579996413231
109 ,1043.6353507637102
105 ,1046.037349402817
106 ,1046.2283461540062
DIN1,1046.2329995247126
109 ,1046.288353875192
105 ,1048.6903525142986
106 ,1048.8823550938685
DIN1,1048.8860026361942
109 ,1048.9423527567703
105 ,1051.143346652301
107 ,1051.3293544947226
DIN1,1051.3339978071451
109 ,1051.3893521576244
105 ,1053.6913513391335
106 ,1053.8793507217486
DIN1,1053.884004092455
109 ,1053.9393483846504
105 ,1056.1413481085617
106 ,1056.3263501226027
DIN1,1056.331003493309
109 ,1056.3863477855045
105 ,1058.7883464246113
108 ,1058.9793532340843
DIN1,1058.983996546507
109 ,1059.0393508969862
105 ,1061.441349536093
106 ,1061.6323462872822
DIN1,1061.6369996579886
109 ,1061.6923540084679
105 ,1063.994353189977
107 ,1064.1833483426888
DIN1,1064.1880017133951
109 ,1064.2433460055906
105 ,1066.6443488746006
106 ,1066.8363514541704
DIN1,1066.8399989964962
109 ,1066.8963491170723
105 ,1069.0983488409836
106 ,1069.2833508550245
DIN1,1069.2869983973503
109 ,1069.3433485179264
105 ,1071.7453471570332
108 ,1071.9363539665062
DIN1,1071.9409972789288
109 ,1071.996351629408
105 ,1074.1973555832226
106 ,1074.3833533673603
DIN1,1074.387000909686
109 ,1074.4433510302622
105 ,1076.6453507541735
106 ,1076.8303527682144
DIN1,1076.8340003105402
